node1	node2	node1_type	node2_type	node1_prize	node2_prize	node1_pem	node2_pem	is_ct_edge	cost
Grn	Itga5	Endothelial	Endothelial	0.013966199796137025	0.07923276532499786	0.08882371281260835	0.5733028004291383	FALSE	0.9063719816568707
Lamc1	Itga2	Pericytes	Endothelial	0.01560087192437441	0.08361168363763824	0.12973225996356508	0.7046385761335899	TRUE	0.9280155450733164
Emp1	Igfbp2	Endothelial	Endothelial	0.027098891029611733	0.01490208592439787	0.587810519036233	0.3440434709460378	FALSE	0.8997545179301997
Rnase1	Igfbp2	Endothelial	Endothelial	0.01560969593559542	0.01490208592439787	0.5626072705297172	0.3440434709460378	FALSE	0.8812769445816846
Rbms1	Lamc1	Endothelial	Endothelial	0.011311451195509843	0.03805359675013623	0.152282722100063	0.27512482573278013	FALSE	0.9457880321496043
Cyth2	Spry4	Endothelial	Endothelial	0.012710508786951612	0.023629840100661582	0.26129526013312315	0.43566477525148295	FALSE	0.9291905565914267
Arhgef15	Jak1	Endothelial	Endothelial	0.03105798656035479	0.012825305738256519	0.8650920785255272	0.2795282795655104	FALSE	0.8603038094470626
Dlc1	Igf2bp2	Endothelial	Endothelial	0.020974653383579563	0.011568402921025093	0.40210001175978655	0.1695655301990925	FALSE	0.8543454508991377
Clec14a	Igfbp2	Endothelial	Endothelial	0.030923559243901708	0.01490208592439787	0.8290207800120537	0.3440434709460378	FALSE	0.8925558351442833
Scaf11	Asap1	Endothelial	Endothelial	0.011842635338159015	0.0130220269036847	0.21974561821989705	0.4021418969403938	FALSE	0.8945539357900323
Mmrn2	Prcp	Endothelial	Endothelial	0.04626278359866128	0.03789105854984208	0.8692302177882916	0.6664666066500017	FALSE	0.8903379782349972
Arih1	Rab11a	Endothelial	Endothelial	0.01073968611100659	0.011430842699106774	0.19698516143446493	0.2586526387917908	FALSE	0.8868341129843489
Sept4	Rgs5	Pericytes	Pericytes	0.028213991336340328	0.031438473624785086	0.7912988622502396	0.7062575532251241	FALSE	0.9030886799755408
Aoc3	Acta2	Pericytes	Pericytes	0.01441591401741398	0.016021055730578274	0.5756973300070303	0.3693255310454212	FALSE	0.8987312236986542
Arhgef15	Myct1	Endothelial	Endothelial	0.03105798656035479	0.031188285266245147	0.8650920785255272	0.8513004347430831	FALSE	0.9146519317495514
Col4a1	Col6a3	Pericytes	Pericytes	0.04956455896936746	0.05331355481750798	0.36511167001157707	0.3558793534336543	FALSE	0.8831635443393988
Pdgfrb	Itga1	Pericytes	Pericytes	0.10932543292583898	0.06406349753443943	0.6705562464695534	0.4124761806323361	FALSE	0.9028367390168263
Dock6	Arhgef15	Endothelial	Endothelial	0.02194787439577668	0.03105798656035479	0.5670945442454456	0.8650920785255272	FALSE	0.9044701594947328
Pecam1	Cdh5	Endothelial	Endothelial	0.1212224320521816	0.13170547900166263	0.8309619969240292	0.8659680142122235	FALSE	0.8855786595535201
Mef2a	Rock2	Endothelial	Endothelial	0.012808730240591797	0.013641732025787095	0.33409655832706303	0.2530232455962801	FALSE	0.8798624337134826
Jag1	Notch3	Endothelial	Pericytes	0.03418132012184433	0.11103843091776934	0.2779710721939982	0.775991393520953	TRUE	0.8671109147922157
Pdgfb	Pdgfrb	Endothelial	Pericytes	0.05033518366885184	0.10932543292583898	0.40496618508826665	0.6705562464695534	TRUE	0.8777040945656126
Sept7	Cpe	Pericytes	Pericytes	0.014767063919404605	0.012963751116266277	0.39552879149172937	0.6212350092419167	FALSE	0.803793785965363
Angptl4	Cdh5	Pericytes	Endothelial	0.05577934611549823	0.13170547900166263	0.4867450338645183	0.8659680142122235	TRUE	0.8422791432906988
Prcp	Anxa1	Endothelial	Endothelial	0.03789105854984208	0.04192511767836025	0.6664666066500017	0.2838729129401487	FALSE	0.9097663143064583
Gsn	Podxl	Endothelial	Endothelial	0.01635361262351085	0.11858651041553345	0.3501854686088033	0.8460541590098521	FALSE	0.9038080334661251
Col4a2	Itga2	Pericytes	Endothelial	0.05253152129347897	0.08361168363763824	0.3905454148371697	0.7046385761335899	TRUE	0.9163060982934816
Wnk1	Cxorf36	Endothelial	Endothelial	0.01322411342377882	0.04064012432899376	0.2936496780501244	0.8504883697591703	FALSE	0.9272409881790254
Dusp1	Tm4sf1	Endothelial	Endothelial	0.01022467438849791	0.0244112983994344	0.25406573838438884	0.6533172494558606	FALSE	0.8795532129807196
Hla-b	Hla-c	Endothelial	Endothelial	0.045203862119214025	0.02488707624811148	0.3156094446328907	0.17580877786415475	FALSE	0.9025004075206666
Arih1	Slc25a37	Endothelial	Endothelial	0.01073968611100659	0.011529808934245444	0.19698516143446493	0.22372634207521108	FALSE	0.910378147750558
Ptprb	Mmrn2	Endothelial	Endothelial	0.03290070241691145	0.04626278359866128	0.8480296477504351	0.8692302177882916	FALSE	0.8798497731028172
Shc2	Hif1a	Endothelial	Endothelial	0.016444336503620854	0.009691325889186	0.2598998709554623	0.19672753743871824	FALSE	0.8623031253482585
Cav1	Cd34	Endothelial	Endothelial	0.021715324562663292	0.10900185799467098	0.4590733548123352	0.8227395734230055	FALSE	0.865129874288521
Lrrfip1	Rbms1	Endothelial	Endothelial	0.01169194223978846	0.011311451195509843	0.3310931083034075	0.152282722100063	FALSE	0.8761742513884817
Yy1	Hif1a	Endothelial	Endothelial	0.00990491386277453	0.009691325889186	0.11474090084594922	0.19672753743871824	FALSE	0.8556560177418825
Arih1	Asap1	Endothelial	Endothelial	0.01073968611100659	0.0130220269036847	0.19698516143446493	0.4021418969403938	FALSE	0.9013030669531493
Ntf3	Eln	Pericytes	Pericytes	0.07550330785551755	0.02690052278394052	0.6149513880768189	0.45186652232882063	FALSE	0.9702477491903032
Stom	Lrrfip1	Endothelial	Endothelial	0.01619760058507084	0.01169194223978846	0.3497981675248381	0.3310931083034075	FALSE	0.9314398613638153
Qki	Igf2bp2	Endothelial	Endothelial	0.01028700305799255	0.011568402921025093	0.24086946050546457	0.1695655301990925	FALSE	0.8983769218064951
Pecam1	Kdr	Endothelial	Endothelial	0.1212224320521816	0.13671903125444942	0.8309619969240292	0.8559208426988136	FALSE	0.8930571728138831
Prcp	Calcrl	Endothelial	Endothelial	0.03789105854984208	0.10694317522985221	0.6664666066500017	0.7745553462760133	FALSE	0.89338593870012
Sult1e1	Rgs5	Pericytes	Pericytes	0.024305468932566337	0.031438473624785086	0.8043143477318577	0.7062575532251241	FALSE	0.883169596564413
Cdh5	Nrp1	Endothelial	Endothelial	0.13170547900166263	0.08461873859176845	0.8659680142122235	0.6303536695462906	FALSE	0.9100864046344727
Rasip1	Skil	Endothelial	Endothelial	0.041667771969777286	0.013607881788709945	0.8029874646455017	0.32205409856016814	FALSE	0.8940707492701859
Sav1	Qki	Endothelial	Endothelial	0.014614206091712748	0.01028700305799255	0.3259416302431069	0.24086946050546457	FALSE	0.9025493981250021
Igfbp3	Notch4	Endothelial	Endothelial	0.028268683949948425	0.12195269730343951	0.39871276360772373	0.8475447638819485	FALSE	0.9020575337348236
Podxl	Btnl9	Endothelial	Endothelial	0.11858651041553345	0.04018682234080852	0.8460541590098521	0.8900954845506495	FALSE	0.894973078589932
Ramp2	Cav1	Endothelial	Endothelial	0.023168212874655245	0.021715324562663292	0.7252804445391322	0.4590733548123352	FALSE	0.9090109084785558
Cdh5	Efnb2	Endothelial	Endothelial	0.13170547900166263	0.09748897044450622	0.8659680142122235	0.6535595910837106	FALSE	0.9306488118835627
Asap1	Gnb1	Endothelial	Endothelial	0.0130220269036847	0.012621134691057731	0.4021418969403938	0.25191271465453646	FALSE	0.9387962569550854
Dlc1	Nedd9	Endothelial	Endothelial	0.020974653383579563	0.019004670847195045	0.40210001175978655	0.46915176784596535	FALSE	0.9042452411105075
Eln	Col6a3	Pericytes	Pericytes	0.02690052278394052	0.05331355481750798	0.45186652232882063	0.3558793534336543	FALSE	0.936441270953278
Icam2	Clic4	Endothelial	Endothelial	0.10309364463396244	0.01210310523141896	0.726475266533156	0.29014711875149696	FALSE	0.8719300269001246
Erg	Shc2	Endothelial	Endothelial	0.025782659220821662	0.016444336503620854	0.8350171072624215	0.2598998709554623	FALSE	0.8538637084470817
Lmo2	Gnb1	Endothelial	Endothelial	0.026669216526443097	0.012621134691057731	0.7904894763055968	0.25191271465453646	FALSE	0.853814677873083
Hif1a	Arhgap29	Endothelial	Endothelial	0.009691325889186	0.026200216918480467	0.19672753743871824	0.6809786065063257	FALSE	0.8847603391136445
Yy1	Plxnd1	Endothelial	Endothelial	0.00990491386277453	0.09401789889943497	0.11474090084594922	0.769256669008072	FALSE	0.9151720248852893
Ntrk3	Adirf	Pericytes	Pericytes	0.09322422410232455	0.026383973930675722	0.6957444943827367	0.8265805943236094	FALSE	0.8983426696324539
Dusp6	Hdac7	Endothelial	Endothelial	0.022061172386073913	0.027923747759911077	0.54547630454899	0.5347510315507544	FALSE	0.930982788577343
Rasip1	Adam15	Endothelial	Endothelial	0.041667771969777286	0.020598648850754218	0.8029874646455017	0.7812867492644681	FALSE	0.908510664074044
Pdgfrb	Col6a3	Pericytes	Pericytes	0.10932543292583898	0.05331355481750798	0.6705562464695534	0.3558793534336543	FALSE	0.8964067015795888
Myh9	Yy1	Endothelial	Endothelial	0.013192396498434409	0.00990491386277453	0.35463410166362425	0.11474090084594922	FALSE	0.8925651511608441
Fam198b	Vgll4	Endothelial	Endothelial	0.023089554650183437	0.010939304258195974	0.6840323458718821	0.23964820875040002	FALSE	0.9670991571303954
Shank3	Csnk1e	Endothelial	Endothelial	0.0296308945228842	0.010379465250911251	0.8459648446295933	0.17959711229040798	FALSE	0.9062749414949071
Aoc3	Phb2	Pericytes	Pericytes	0.01441591401741398	0.01238526916830113	0.5756973300070303	0.1946255211705558	FALSE	0.9095577923285216
Rap1b	Itgb1	Endothelial	Endothelial	0.011432021875190917	0.021071337877330343	0.23296463728370254	0.1468003811415965	FALSE	0.921184706974637
Notch3	Mcam	Pericytes	Pericytes	0.11103843091776934	0.07587475540788527	0.775991393520953	0.5540666744892075	FALSE	0.9027725591686743
Esam	Igfbp2	Endothelial	Endothelial	0.10451546137578321	0.01490208592439787	0.697320650022725	0.3440434709460378	FALSE	0.8808855997550328
Sav1	Adcy4	Endothelial	Endothelial	0.014614206091712748	0.028310392398927683	0.3259416302431069	0.8581600916098988	FALSE	0.8866298169925892
Ssbp4	Hla-a	Endothelial	Endothelial	0.009930741210145214	0.032288540729389956	0.1797704842642857	0.24305096247025543	FALSE	0.89124560400530894
Col21a1	Pdgfrb	Pericytes	Pericytes	0.021875674035544464	0.10932543292583898	0.5467710679038469	0.6705562464695534	FALSE	0.8622358351061774
Col21a1	Cpe	Pericytes	Pericytes	0.021875674035544464	0.012963751116266277	0.5467710679038469	0.6212350092419167	FALSE	0.9073829299223033
Col6a3	Itga2	Pericytes	Endothelial	0.05331355481750798	0.08361168363763824	0.3558793534336543	0.7046385761335899	TRUE	0.8723859550149136
Mfge8	Pdgfrb	Pericytes	Pericytes	0.023827348831008125	0.10932543292583898	0.5007328198823187	0.6705562464695534	FALSE	0.904932813435578
Arap3	Sema6a	Endothelial	Endothelial	0.02540161907962608	0.04557172391195086	0.6785720144045388	0.34512874493631834	FALSE	0.825790532662686
Rab11a	Clic4	Endothelial	Endothelial	0.011430842699106774	0.01210310523141896	0.2586526387917908	0.29014711875149696	FALSE	0.9321000872545648
Lamc1	Itga6	Pericytes	Endothelial	0.01560087192437441	0.09502520940228887	0.12973225996356508	0.6829751219622223	TRUE	0.8984020487406477
Sema4a	Nrp1	Pericytes	Endothelial	0.027456927506568512	0.08461873859176845	0.2530609658153799	0.6303536695462906	TRUE	0.9061410567204394
Plekhg1	Gnb1	Endothelial	Endothelial	0.024687730095010685	0.012621134691057731	0.7466316086356003	0.25191271465453646	FALSE	0.897913308075863
Cd99	Ncl	Pericytes	Pericytes	0.022809307963776927	0.026356447912892707	0.16574561618001857	0.19073560021649455	FALSE	0.8981290475502375
Thbd	Dusp1	Endothelial	Endothelial	0.03055680247210757	0.01022467438849791	0.8623102749302716	0.25406573838438884	FALSE	0.8768443562783722
Ndn	Phb2	Pericytes	Pericytes	0.011642414881239238	0.01238526916830113	0.22720400795779888	0.1946255211705558	FALSE	0.8744240935960196
Slc25a25	Rbms1	Endothelial	Endothelial	0.010825833683582402	0.011311451195509843	0.36623733644620915	0.152282722100063	FALSE	0.9002508357050111
Icam1	Slc25a25	Endothelial	Endothelial	0.06230322070329754	0.010825833683582402	0.4934675719449173	0.36623733644620915	FALSE	0.9198796738722109
A2m	Cd34	Endothelial	Endothelial	0.03618442013875251	0.10900185799467098	0.6806229756732696	0.8227395734230055	FALSE	0.9143638983391525
Sema6a	Flnb	Endothelial	Endothelial	0.04557172391195086	0.01216262122281386	0.34512874493631834	0.342143833161871	FALSE	0.8859290004601226
Jam2	Clec14a	Endothelial	Endothelial	0.08442902476931784	0.030923559243901708	0.675005151292078	0.8290207800120537	FALSE	0.8785511131347198
Igf2bp2	Stab1	Endothelial	Endothelial	0.011568402921025093	0.015774970925138056	0.1695655301990925	0.5095477037780148	FALSE	0.8811813634056114
Ccm2l	Srgap2	Endothelial	Endothelial	0.025814109736087377	0.01987688172229111	0.8628195397394263	0.43248541222930154	FALSE	0.909338216900378
Tnfrsf1a	Igf2bp2	Endothelial	Endothelial	0.022677984202089073	0.011568402921025093	0.18275119047026095	0.1695655301990925	FALSE	0.8620618752504811
